Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,FreqU-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,FreqU-2-Total,U-3-Total,I-3-Total,P-3-Total,I-3-Total,Q-3-Total,PF-3-Total,FreqU-3-Total,P-SigmaA-Total,S-SigmaA-Total,Q-SigmaA-Total
277,  2022/02/24,16:04:37,100,328.803,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.787,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,328.715,0,3.00E+00,0,0.00E+00,   Error ,60.002,4.00E+00,0.00E+00,0.00E+00
278,  2022/02/24,16:04:38,100,328.818,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,328.782,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.706,0,1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
279,  2022/02/24,16:04:39,107,328.797,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.785,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.72,0,3.00E+00,0,0.00E+00,   Error ,60.002,5.00E+00,0.00E+00,0.00E+00
280,  2022/02/24,16:04:40,100,328.81,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.768,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,328.725,0,2.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
281,  2022/02/24,16:04:41,102,328.795,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.766,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.707,0,3.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
282,  2022/02/24,16:04:42,104,328.8,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.787,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.714,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
283,  2022/02/24,16:04:43,101,328.807,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.786,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.721,0,3.00E+00,0,0.00E+00,   Error ,60.001,4.00E+00,0.00E+00,0.00E+00
284,  2022/02/24,16:04:44,101,328.806,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.779,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.701,0,-1.00E+00,0,0.00E+00,   Error ,60.001,-4.00E+00,0.00E+00,0.00E+00
285,  2022/02/24,16:04:45,108,328.806,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.785,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.714,0,2.00E+00,0,0.00E+00,   Error ,60.003,1.00E+00,0.00E+00,0.00E+00
286,  2022/02/24,16:04:46,101,328.792,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.789,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,328.708,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
287,  2022/02/24,16:04:47,100,328.8,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.768,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.706,0,2.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
288,  2022/02/24,16:04:48,107,328.803,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.793,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.725,0,2.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
289,  2022/02/24,16:04:49,101,328.822,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.774,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.707,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
290,  2022/02/24,16:04:50,100,328.802,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.784,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.71,0,1.00E+00,0,0.00E+00,   Error ,60.003,-1.00E+00,0.00E+00,0.00E+00
291,  2022/02/24,16:04:51,106,328.814,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,328.787,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.714,0,3.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
292,  2022/02/24,16:04:52,103,328.805,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.798,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.706,0,3.00E+00,0,0.00E+00,   Error ,60.001,4.00E+00,0.00E+00,0.00E+00
293,  2022/02/24,16:04:53,102,328.811,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.786,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,328.711,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
294,  2022/02/24,16:04:54,107,328.812,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.801,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,328.715,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
295,  2022/02/24,16:04:55,102,276.963,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,59.998,276.936,0,2.00E+00,0.00E+00,0.00E+00,   Error ,59.998,276.892,0,2.00E+00,0,0.00E+00,   Error ,59.998,2.00E+00,0.00E+00,0.00E+00
296,  2022/02/24,16:04:56,102,276.902,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.902,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.845,0,2.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
297,  2022/02/24,16:04:57,104,276.924,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.911,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.844,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
298,  2022/02/24,16:04:58,101,276.901,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,276.912,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.003,276.849,0,2.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
299,  2022/02/24,16:04:59,101,276.922,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.897,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.854,0,1.00E+00,0,0.00E+00,   Error ,60.003,2.00E+00,0.00E+00,0.00E+00
300,  2022/02/24,16:05:00,108,276.893,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.908,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.856,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
301,  2022/02/24,16:05:01,100,276.907,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.891,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.848,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
302,  2022/02/24,16:05:02,101,276.897,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,276.903,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.856,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
303,  2022/02/24,16:05:03,104,276.904,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.897,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.851,0,3.00E+00,0,0.00E+00,   Error ,60.003,5.00E+00,0.00E+00,0.00E+00
304,  2022/02/24,16:05:04,103,276.91,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.897,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.843,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
305,  2022/02/24,16:05:05,101,276.912,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.891,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.85,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
306,  2022/02/24,16:05:06,104,276.899,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.878,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.834,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
307,  2022/02/24,16:05:07,100,276.92,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.886,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.839,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
308,  2022/02/24,16:05:08,101,276.905,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.906,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.849,0,-1.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
309,  2022/02/24,16:05:09,107,276.904,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.89,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.835,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
310,  2022/02/24,16:05:10,101,276.914,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.901,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.85,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
