Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,U-2-Total,FreqU-1-Total,FreqI-1-Total,Uppeak-1-Total,Umpeak-1-Total,Ippeak-1-Total,Impeak-1-Total,CfU-1-Total,CfI-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,Phi-2-Total,FreqU-2-Total,FreqI-2-Total
507,  2022/04/04,12:07:13,290,125.97,19.827,2.49E+03,2.49E+03,-4.10E+01,0.99986,126,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,126,19.928,2.51E+03,2.51E+03,-3.30E+01,0.99991,-0.754,60.002,60.007
508,  2022/04/04,12:07:13,791,126.009,19.826,2.50E+03,2.50E+03,-4.17E+01,0.99986,125.953,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,125.953,19.944,2.51E+03,2.51E+03,-3.25E+01,0.99992,-0.743,60.001,60.008
509,  2022/04/04,12:07:14,291,125.99,19.832,2.50E+03,2.50E+03,-4.07E+01,0.99987,126.009,60.002,59.993,NAN,NAN,NAN,NAN,NAN,NAN,126.009,19.942,2.51E+03,2.51E+03,-3.36E+01,0.99991,-0.766,60.001,60.007
510,  2022/04/04,12:07:14,791,125.972,19.821,2.49E+03,2.49E+03,-4.24E+01,0.99986,126.038,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,126.038,19.939,2.51E+03,2.51E+03,-3.68E+01,0.99989,-0.839,60.003,60.004
511,  2022/04/04,12:07:15,291,125.964,19.823,2.49E+03,2.49E+03,-4.16E+01,0.99986,126.018,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,126.018,19.921,2.51E+03,2.51E+03,-3.41E+01,0.99991,-0.778,60.002,59.999
512,  2022/04/04,12:07:15,790,126.008,19.846,2.50E+03,2.50E+03,-3.87E+01,0.99988,125.959,60.002,60.007,NAN,NAN,NAN,NAN,NAN,NAN,125.959,19.929,2.51E+03,2.51E+03,-3.49E+01,0.9999,-0.798,60.002,59.996
513,  2022/04/04,12:07:16,291,125.954,19.832,2.49E+03,2.50E+03,-4.19E+01,0.99986,126.025,60.001,60.016,NAN,NAN,NAN,NAN,NAN,NAN,126.025,19.926,2.51E+03,2.51E+03,-3.43E+01,0.99991,-0.784,60.001,60
514,  2022/04/04,12:07:16,791,125.966,19.828,2.49E+03,2.49E+03,-4.17E+01,0.99986,125.986,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,125.986,19.928,2.51E+03,2.51E+03,-3.43E+01,0.99991,-0.783,60.001,60.012
515,  2022/04/04,12:07:17,291,126.017,19.819,2.49E+03,2.49E+03,-4.25E+01,0.99985,125.958,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,125.958,19.939,2.51E+03,2.51E+03,-3.52E+01,0.9999,-0.805,60.003,60
516,  2022/04/04,12:07:17,790,125.962,19.817,2.49E+03,2.49E+03,-4.23E+01,0.99986,126.039,60.001,60.012,NAN,NAN,NAN,NAN,NAN,NAN,126.039,19.932,2.51E+03,2.51E+03,-3.33E+01,0.99991,-0.761,60,60.004
517,  2022/04/04,12:07:18,291,125.96,19.839,2.50E+03,2.50E+03,-4.10E+01,0.99987,126.048,60.005,60.032,NAN,NAN,NAN,NAN,NAN,NAN,126.048,19.942,2.51E+03,2.51E+03,-3.68E+01,0.99989,-0.84,60.003,60.013
518,  2022/04/04,12:07:18,792,108.104,23.276,2.51E+03,2.51E+03,-3.88E+01,0.99988,108.202,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.202,23.39,2.53E+03,2.53E+03,-2.92E+01,0.99993,-0.662,60.003,60.001
519,  2022/04/04,12:07:19,294,108.044,23.338,2.52E+03,2.52E+03,-4.19E+01,0.99986,108.145,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,108.145,23.466,2.54E+03,2.54E+03,-3.45E+01,0.99991,-0.779,60,60.004
520,  2022/04/04,12:07:19,790,108.079,23.33,2.52E+03,2.52E+03,-4.24E+01,0.99986,108.052,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,108.052,23.429,2.53E+03,2.53E+03,-3.27E+01,0.99992,-0.741,60,60
521,  2022/04/04,12:07:20,290,108.038,23.297,2.51E+03,2.51E+03,-4.24E+01,0.99986,108.136,60.002,60.005,NAN,NAN,NAN,NAN,NAN,NAN,108.136,23.415,2.53E+03,2.53E+03,-3.57E+01,0.9999,-0.808,59.999,60.004
522,  2022/04/04,12:07:20,791,108.053,23.303,2.51E+03,2.52E+03,-4.20E+01,0.99986,108.061,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.061,23.403,2.53E+03,2.53E+03,-3.25E+01,0.99992,-0.738,60.003,59.996
523,  2022/04/04,12:07:21,290,108.102,23.284,2.51E+03,2.51E+03,-4.38E+01,0.99985,108.05,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,108.05,23.369,2.52E+03,2.52E+03,-3.49E+01,0.9999,-0.793,60,60.004
524,  2022/04/04,12:07:21,791,108.053,23.291,2.51E+03,2.51E+03,-4.20E+01,0.99986,108.07,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.07,23.41,2.53E+03,2.53E+03,-3.33E+01,0.99991,-0.756,60,59.999
525,  2022/04/04,12:07:22,292,108.061,23.313,2.52E+03,2.52E+03,-4.19E+01,0.99986,108.054,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,108.054,23.407,2.53E+03,2.53E+03,-3.37E+01,0.99991,-0.765,60.003,59.999
526,  2022/04/04,12:07:22,790,108.077,23.278,2.51E+03,2.51E+03,-4.22E+01,0.99986,108.025,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.025,23.376,2.52E+03,2.52E+03,-3.18E+01,0.99992,-0.722,59.998,60.001
527,  2022/04/04,12:07:23,291,108.06,23.306,2.52E+03,2.52E+03,-4.10E+01,0.99987,108.042,60.002,60.008,NAN,NAN,NAN,NAN,NAN,NAN,108.042,23.384,2.52E+03,2.52E+03,-3.19E+01,0.99992,-0.725,60.002,60.003
528,  2022/04/04,12:07:23,792,108.048,23.261,2.51E+03,2.51E+03,-4.12E+01,0.99987,108.104,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.104,23.361,2.52E+03,2.52E+03,-3.45E+01,0.99991,-0.784,60.004,59.997
529,  2022/04/04,12:07:24,291,108.055,23.248,2.51E+03,2.51E+03,-4.19E+01,0.99986,108.028,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,108.028,23.34,2.52E+03,2.52E+03,-3.57E+01,0.9999,-0.811,60.003,59.999
530,  2022/04/04,12:07:24,791,108.032,23.263,2.51E+03,2.51E+03,-4.19E+01,0.99986,108.084,60.002,60,NAN,NAN,NAN,NAN,NAN,NAN,108.084,23.354,2.52E+03,2.52E+03,-3.25E+01,0.99992,-0.739,60.002,60
531,  2022/04/04,12:07:25,290,108.026,23.262,2.51E+03,2.51E+03,-4.36E+01,0.99985,108.109,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,108.109,23.362,2.52E+03,2.52E+03,-3.45E+01,0.99991,-0.783,59.997,60.003
532,  2022/04/04,12:07:25,790,108.064,23.232,2.51E+03,2.51E+03,-4.26E+01,0.99986,108.027,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.027,23.336,2.52E+03,2.52E+03,-3.54E+01,0.9999,-0.806,60.003,59.999
533,  2022/04/04,12:07:26,292,108.08,23.235,2.51E+03,2.51E+03,-4.10E+01,0.99987,108.022,60.002,60,NAN,NAN,NAN,NAN,NAN,NAN,108.022,23.365,2.52E+03,2.52E+03,-3.40E+01,0.99991,-0.773,60.001,60.004
534,  2022/04/04,12:07:26,791,108.023,23.254,2.51E+03,2.51E+03,-4.11E+01,0.99987,108.112,60.001,60.008,NAN,NAN,NAN,NAN,NAN,NAN,108.112,23.374,2.52E+03,2.52E+03,-3.21E+01,0.99992,-0.73,60.002,60.003
535,  2022/04/04,12:07:27,291,108.028,23.262,2.51E+03,2.51E+03,-4.22E+01,0.99986,108.088,60.002,60.001,NAN,NAN,NAN,NAN,NAN,NAN,108.088,23.359,2.52E+03,2.52E+03,-3.38E+01,0.99991,-0.769,59.999,60
536,  2022/04/04,12:07:27,791,108.009,23.257,2.51E+03,2.51E+03,-4.16E+01,0.99986,108.114,60.002,60.009,NAN,NAN,NAN,NAN,NAN,NAN,108.114,23.363,2.52E+03,2.52E+03,-3.28E+01,0.99992,-0.745,59.998,59.996
537,  2022/04/04,12:07:28,291,108.048,23.257,2.51E+03,2.51E+03,-4.23E+01,0.99986,108.056,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,108.056,23.368,2.52E+03,2.52E+03,-3.42E+01,0.99991,-0.776,60.001,60
538,  2022/04/04,12:07:28,792,108.08,23.192,2.50E+03,2.50E+03,-3.99E+01,0.99987,108.089,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.089,23.305,2.52E+03,2.52E+03,-3.26E+01,0.99992,-0.742,60.001,60.007
539,  2022/04/04,12:07:29,291,108.025,23.201,2.50E+03,2.50E+03,-4.20E+01,0.99986,108.123,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,108.123,23.324,2.52E+03,2.52E+03,-3.44E+01,0.99991,-0.782,60.002,60
540,  2022/04/04,12:07:29,790,108.092,23.201,2.50E+03,2.51E+03,-4.10E+01,0.99987,108.007,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,108.007,23.3,2.51E+03,2.51E+03,-3.27E+01,0.99992,-0.746,60.002,59.995
541,  2022/04/04,12:07:30,291,108.035,23.206,2.50E+03,2.50E+03,-4.16E+01,0.99986,108.093,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,108.093,23.295,2.52E+03,2.52E+03,-3.29E+01,0.99991,-0.749,60.002,59.991
542,  2022/04/04,12:07:30,791,108.023,23.193,2.50E+03,2.50E+03,-4.29E+01,0.99985,108.086,60.001,60.008,NAN,NAN,NAN,NAN,NAN,NAN,108.086,23.308,2.52E+03,2.52E+03,-3.33E+01,0.99991,-0.758,60.001,60.004
543,  2022/04/04,12:07:31,293,108.067,23.192,2.50E+03,2.50E+03,-4.14E+01,0.99986,108.084,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,108.084,23.305,2.52E+03,2.52E+03,-3.21E+01,0.99992,-0.73,60.001,60.001
544,  2022/04/04,12:07:31,791,108.079,23.18,2.50E+03,2.50E+03,-4.08E+01,0.99987,108.037,60,60.007,NAN,NAN,NAN,NAN,NAN,NAN,108.037,23.304,2.52E+03,2.52E+03,-3.24E+01,0.99992,-0.739,59.999,60
545,  2022/04/04,12:07:32,290,108.031,23.192,2.50E+03,2.50E+03,-4.32E+01,0.99985,108.074,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,108.074,23.302,2.52E+03,2.52E+03,-3.36E+01,0.99991,-0.765,60.001,60.003
546,  2022/04/04,12:07:32,790,108.08,23.199,2.50E+03,2.50E+03,-4.15E+01,0.99986,108.014,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,108.014,23.319,2.52E+03,2.52E+03,-3.27E+01,0.99992,-0.744,60,59.999
547,  2022/04/04,12:07:33,291,108.041,23.219,2.51E+03,2.51E+03,-4.07E+01,0.99987,108.047,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,108.047,23.317,2.52E+03,2.52E+03,-3.53E+01,0.9999,-0.803,60.001,59.996
548,  2022/04/04,12:07:33,791,108.079,23.178,2.50E+03,2.50E+03,-4.21E+01,0.99986,108.034,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,108.034,23.3,2.51E+03,2.51E+03,-3.30E+01,0.99991,-0.753,60.003,60
549,  2022/04/04,12:07:34,290,108.063,23.197,2.50E+03,2.50E+03,-4.02E+01,0.99987,108.098,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,108.098,23.311,2.52E+03,2.52E+03,-3.50E+01,0.9999,-0.797,60.001,60
550,  2022/04/04,12:07:34,790,108.036,23.208,2.50E+03,2.50E+03,-4.20E+01,0.99986,108.13,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,108.13,23.322,2.52E+03,2.52E+03,-3.37E+01,0.99991,-0.765,60.001,59.999
551,  2022/04/04,12:07:35,290,108.022,23.203,2.50E+03,2.50E+03,-4.08E+01,0.99987,108.103,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.103,23.322,2.52E+03,2.52E+03,-3.49E+01,0.9999,-0.793,59.999,59.987
552,  2022/04/04,12:07:35,790,108.05,23.193,2.50E+03,2.50E+03,-4.28E+01,0.99985,108.049,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,108.049,23.309,2.52E+03,2.52E+03,-3.34E+01,0.99991,-0.761,60.001,60.004
553,  2022/04/04,12:07:36,291,108.038,23.197,2.50E+03,2.50E+03,-4.24E+01,0.99986,108.108,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.108,23.318,2.52E+03,2.52E+03,-3.25E+01,0.99992,-0.74,60.001,59.996
554,  2022/04/04,12:07:36,790,108.026,23.226,2.51E+03,2.51E+03,-3.98E+01,0.99987,108.095,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,108.095,23.317,2.52E+03,2.52E+03,-3.27E+01,0.99992,-0.745,60,59.995
555,  2022/04/04,12:07:37,290,108.097,23.203,2.51E+03,2.51E+03,-4.24E+01,0.99986,108.017,60.002,60,NAN,NAN,NAN,NAN,NAN,NAN,108.017,23.317,2.52E+03,2.52E+03,-3.43E+01,0.99991,-0.782,60.001,59.999
556,  2022/04/04,12:07:37,790,108.074,23.189,2.50E+03,2.50E+03,-4.08E+01,0.99987,108.056,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,108.056,23.299,2.51E+03,2.52E+03,-3.45E+01,0.99991,-0.785,59.998,59.995
557,  2022/04/04,12:07:38,290,108.023,23.205,2.50E+03,2.50E+03,-4.10E+01,0.99987,108.122,60,59.986,NAN,NAN,NAN,NAN,NAN,NAN,108.122,23.287,2.52E+03,2.52E+03,-3.29E+01,0.99991,-0.75,60.002,59.996
558,  2022/04/04,12:07:38,792,120.514,20.69,2.49E+03,2.49E+03,-4.40E+01,0.99984,120.526,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.526,20.821,2.51E+03,2.51E+03,-3.62E+01,0.9999,-0.826,60.002,59.999
559,  2022/04/04,12:07:39,291,120.625,20.638,2.49E+03,2.49E+03,-4.04E+01,0.99987,120.575,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.575,20.742,2.50E+03,2.50E+03,-3.30E+01,0.99991,-0.757,59.999,60
560,  2022/04/04,12:07:39,790,120.602,20.641,2.49E+03,2.49E+03,-3.96E+01,0.99987,120.611,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.611,20.737,2.50E+03,2.50E+03,-3.31E+01,0.99991,-0.759,60,59.995
561,  2022/04/04,12:07:40,290,120.562,20.658,2.49E+03,2.49E+03,-4.27E+01,0.99985,120.638,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,120.638,20.768,2.50E+03,2.50E+03,-3.27E+01,0.99991,-0.748,60.001,60.003
562,  2022/04/04,12:07:40,791,120.619,20.656,2.49E+03,2.49E+03,-4.09E+01,0.99986,120.581,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.581,20.759,2.50E+03,2.50E+03,-3.28E+01,0.99991,-0.751,59.999,60
563,  2022/04/04,12:07:41,290,120.58,20.646,2.49E+03,2.49E+03,-4.04E+01,0.99987,120.602,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.602,20.768,2.50E+03,2.50E+03,-3.20E+01,0.99992,-0.733,60.002,60
564,  2022/04/04,12:07:41,790,120.563,20.65,2.49E+03,2.49E+03,-4.01E+01,0.99987,120.64,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.64,20.756,2.50E+03,2.50E+03,-3.30E+01,0.99991,-0.756,60,59.999
565,  2022/04/04,12:07:42,291,120.585,20.658,2.49E+03,2.49E+03,-4.10E+01,0.99986,120.586,60.002,60,NAN,NAN,NAN,NAN,NAN,NAN,120.586,20.777,2.50E+03,2.50E+03,-3.11E+01,0.99992,-0.712,59.999,59.996
566,  2022/04/04,12:07:42,790,120.614,20.637,2.49E+03,2.49E+03,-4.10E+01,0.99986,120.539,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.539,20.735,2.50E+03,2.50E+03,-3.36E+01,0.99991,-0.771,60.001,59.996
567,  2022/04/04,12:07:43,290,120.598,20.646,2.49E+03,2.49E+03,-4.13E+01,0.99986,120.574,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.574,20.727,2.50E+03,2.50E+03,-3.29E+01,0.99991,-0.756,59.999,60.004
568,  2022/04/04,12:07:43,791,120.589,20.659,2.49E+03,2.49E+03,-4.12E+01,0.99986,120.633,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.633,20.763,2.50E+03,2.50E+03,-3.34E+01,0.99991,-0.764,60.001,60.004
569,  2022/04/04,12:07:44,292,120.574,20.654,2.49E+03,2.49E+03,-4.02E+01,0.99987,120.615,60,60.009,NAN,NAN,NAN,NAN,NAN,NAN,120.615,20.772,2.50E+03,2.50E+03,-3.34E+01,0.99991,-0.764,60.001,60
570,  2022/04/04,12:07:44,791,120.61,20.642,2.49E+03,2.49E+03,-4.32E+01,0.99985,120.603,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.603,20.747,2.50E+03,2.50E+03,-3.21E+01,0.99992,-0.736,60,60
571,  2022/04/04,12:07:45,291,120.586,20.676,2.49E+03,2.49E+03,-4.10E+01,0.99986,120.624,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.624,20.749,2.50E+03,2.50E+03,-3.19E+01,0.99992,-0.73,59.999,59.999
572,  2022/04/04,12:07:45,791,120.559,20.657,2.49E+03,2.49E+03,-4.02E+01,0.99987,120.638,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.638,20.75,2.50E+03,2.50E+03,-3.23E+01,0.99992,-0.74,60,60.003
573,  2022/04/04,12:07:46,290,120.619,20.641,2.49E+03,2.49E+03,-3.97E+01,0.99987,120.545,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.545,20.747,2.50E+03,2.50E+03,-3.30E+01,0.99991,-0.757,60.001,60.003
574,  2022/04/04,12:07:46,791,120.602,20.639,2.49E+03,2.49E+03,-4.11E+01,0.99986,120.613,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.613,20.752,2.50E+03,2.50E+03,-3.32E+01,0.99991,-0.761,60,59.992
575,  2022/04/04,12:07:47,291,120.592,20.671,2.49E+03,2.49E+03,-4.29E+01,0.99985,120.6,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.6,20.77,2.50E+03,2.50E+03,-3.23E+01,0.99992,-0.739,59.999,59.991
576,  2022/04/04,12:07:47,790,120.587,20.683,2.49E+03,2.49E+03,-4.30E+01,0.99985,120.638,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.638,20.787,2.51E+03,2.51E+03,-3.17E+01,0.99992,-0.726,60,60
577,  2022/04/04,12:07:48,291,120.6,20.714,2.50E+03,2.50E+03,-4.05E+01,0.99987,120.576,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.576,20.814,2.51E+03,2.51E+03,-3.26E+01,0.99992,-0.746,59.999,59.999
578,  2022/04/04,12:07:48,791,120.58,20.692,2.49E+03,2.49E+03,-4.23E+01,0.99986,120.636,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.636,20.795,2.51E+03,2.51E+03,-3.36E+01,0.99991,-0.768,60.001,59.996
579,  2022/04/04,12:07:49,291,120.598,20.685,2.49E+03,2.49E+03,-4.05E+01,0.99987,120.566,59.999,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.566,20.792,2.50E+03,2.50E+03,-3.41E+01,0.99991,-0.78,60.001,59.988
580,  2022/04/04,12:07:49,790,120.582,20.698,2.49E+03,2.49E+03,-4.05E+01,0.99987,120.641,59.999,59.991,NAN,NAN,NAN,NAN,NAN,NAN,120.641,20.79,2.51E+03,2.51E+03,-3.29E+01,0.99991,-0.752,59.999,59.999
581,  2022/04/04,12:07:50,291,120.616,20.693,2.49E+03,2.49E+03,-4.07E+01,0.99987,120.562,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.562,20.795,2.50E+03,2.50E+03,-3.26E+01,0.99992,-0.746,60,59.991
582,  2022/04/04,12:07:50,791,120.572,20.695,2.49E+03,2.49E+03,-4.28E+01,0.99985,120.636,59.999,60,NAN,NAN,NAN,NAN,NAN,NAN,120.636,20.811,2.51E+03,2.51E+03,-3.29E+01,0.99991,-0.751,59.999,59.999
583,  2022/04/04,12:07:51,291,120.577,20.703,2.49E+03,2.49E+03,-4.12E+01,0.99986,120.639,60.001,60.007,NAN,NAN,NAN,NAN,NAN,NAN,120.639,20.805,2.51E+03,2.51E+03,-3.38E+01,0.99991,-0.771,59.999,59.996
584,  2022/04/04,12:07:51,790,120.558,20.713,2.49E+03,2.49E+03,-4.21E+01,0.99986,120.634,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.634,20.818,2.51E+03,2.51E+03,-3.21E+01,0.99992,-0.732,59.999,60
585,  2022/04/04,12:07:52,290,120.581,20.701,2.49E+03,2.49E+03,-4.12E+01,0.99986,120.572,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.572,20.792,2.50E+03,2.50E+03,-3.36E+01,0.99991,-0.768,59.999,60.003
586,  2022/04/04,12:07:52,790,120.63,20.677,2.49E+03,2.49E+03,-4.11E+01,0.99986,120.551,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.551,20.784,2.50E+03,2.50E+03,-3.34E+01,0.99991,-0.765,60,59.999
587,  2022/04/04,12:07:53,291,120.63,20.701,2.49E+03,2.49E+03,-4.13E+01,0.99986,120.562,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.562,20.796,2.50E+03,2.50E+03,-3.41E+01,0.99991,-0.779,60,60.007
588,  2022/04/04,12:07:53,791,120.591,20.699,2.49E+03,2.49E+03,-4.27E+01,0.99985,120.605,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.605,20.787,2.50E+03,2.50E+03,-3.41E+01,0.99991,-0.779,60,59.999
589,  2022/04/04,12:07:54,291,120.579,20.674,2.49E+03,2.49E+03,-4.13E+01,0.99986,120.585,60,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.585,20.786,2.50E+03,2.50E+03,-3.20E+01,0.99992,-0.732,60,59.995
590,  2022/04/04,12:07:54,791,120.624,20.682,2.49E+03,2.49E+03,-4.02E+01,0.99987,120.578,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.578,20.783,2.50E+03,2.50E+03,-3.28E+01,0.99991,-0.751,59.999,59.996
591,  2022/04/04,12:07:55,290,120.56,20.712,2.49E+03,2.49E+03,-4.22E+01,0.99986,120.646,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.646,20.8,2.51E+03,2.51E+03,-3.40E+01,0.99991,-0.777,59.999,59.995
592,  2022/04/04,12:07:55,790,120.598,20.679,2.49E+03,2.49E+03,-3.92E+01,0.99988,120.581,60,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.581,20.788,2.50E+03,2.50E+03,-3.37E+01,0.99991,-0.772,59.999,59.992
593,  2022/04/04,12:07:56,291,120.616,20.688,2.49E+03,2.49E+03,-4.07E+01,0.99987,120.582,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.582,20.8,2.51E+03,2.51E+03,-3.36E+01,0.99991,-0.768,59.999,59.999
