Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,Phi-1-Total,FreqU-1-Total,FreqI-1-Total,Uppeak-1-Total,Umpeak-1-Total,Ippeak-1-Total,Impeak-1-Total,CfU-1-Total,CfI-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,Phi-2-Total,FreqU-2-Total,FreqI-2-Total
1170,  2022/04/28,10:31:36,776,120.863,23.032,2.46E+03,2.78E+03,-1.30E+03,0.88461,-27.797,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.829,22.945,2.45E+03,2.77E+03,-1.31E+03,0.88224,-28.087,60.002,59.995
1171,  2022/04/28,10:31:37,265,120.902,23.001,2.46E+03,2.78E+03,-1.30E+03,0.88429,-27.835,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,120.87,22.928,2.45E+03,2.77E+03,-1.30E+03,0.88234,-28.075,60.001,60.002
1172,  2022/04/28,10:31:37,765,120.855,23.035,2.46E+03,2.78E+03,-1.30E+03,0.88436,-27.827,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.822,22.936,2.44E+03,2.77E+03,-1.31E+03,0.88213,-28.1,60.001,59.999
1173,  2022/04/28,10:31:38,265,120.887,23.02,2.46E+03,2.78E+03,-1.30E+03,0.88436,-27.827,59.999,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.879,22.934,2.45E+03,2.77E+03,-1.31E+03,0.88202,-28.113,60.003,60.003
1174,  2022/04/28,10:31:38,765,120.914,23.027,2.46E+03,2.78E+03,-1.30E+03,0.88425,-27.841,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.804,22.953,2.45E+03,2.77E+03,-1.30E+03,0.88235,-28.073,60,59.999
1175,  2022/04/28,10:31:39,266,120.895,23.014,2.46E+03,2.78E+03,-1.30E+03,0.88434,-27.829,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.875,22.926,2.45E+03,2.77E+03,-1.30E+03,0.88234,-28.074,59.997,60.004
1176,  2022/04/28,10:31:39,765,120.86,23.032,2.46E+03,2.78E+03,-1.30E+03,0.88385,-27.889,60,60.002,NAN,NAN,NAN,NAN,NAN,NAN,120.791,22.962,2.45E+03,2.77E+03,-1.31E+03,0.88231,-28.078,60.001,59.995
1177,  2022/04/28,10:31:40,267,120.852,23.016,2.46E+03,2.78E+03,-1.30E+03,0.88427,-27.838,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.84,22.951,2.45E+03,2.77E+03,-1.31E+03,0.88202,-28.113,60.001,59.997
1178,  2022/04/28,10:31:40,768,120.861,23.011,2.46E+03,2.78E+03,-1.30E+03,0.88413,-27.855,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.777,22.94,2.44E+03,2.77E+03,-1.30E+03,0.88218,-28.094,60.001,60
1179,  2022/04/28,10:31:41,265,120.876,23.037,2.46E+03,2.78E+03,-1.30E+03,0.88429,-27.836,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.856,22.962,2.45E+03,2.78E+03,-1.31E+03,0.88199,-28.117,60.003,59.999
1180,  2022/04/28,10:31:41,771,120.901,23.024,2.46E+03,2.78E+03,-1.30E+03,0.88413,-27.855,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.874,22.928,2.44E+03,2.77E+03,-1.31E+03,0.88206,-28.108,60,59.992
1181,  2022/04/28,10:31:42,264,120.892,23.019,2.46E+03,2.78E+03,-1.30E+03,0.88409,-27.86,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.82,22.928,2.44E+03,2.77E+03,-1.30E+03,0.88222,-28.089,60,60.003
1182,  2022/04/28,10:31:42,769,120.878,23.033,2.46E+03,2.78E+03,-1.30E+03,0.88397,-27.875,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.786,22.946,2.44E+03,2.77E+03,-1.31E+03,0.88193,-28.124,60.002,59.999
1183,  2022/04/28,10:31:43,281,120.841,23.041,2.46E+03,2.78E+03,-1.30E+03,0.88403,-27.867,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.814,22.95,2.45E+03,2.77E+03,-1.31E+03,0.88212,-28.101,60.003,59.999
1184,  2022/04/28,10:31:43,766,120.899,23.011,2.46E+03,2.78E+03,-1.30E+03,0.88455,-27.803,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.817,22.926,2.44E+03,2.77E+03,-1.30E+03,0.88235,-28.073,60,60.003
1185,  2022/04/28,10:31:44,265,120.916,23.026,2.46E+03,2.78E+03,-1.30E+03,0.88418,-27.85,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,120.809,22.941,2.45E+03,2.77E+03,-1.30E+03,0.88255,-28.049,60.002,59.999
1186,  2022/04/28,10:31:44,771,120.87,23.037,2.46E+03,2.78E+03,-1.30E+03,0.8843,-27.834,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.781,22.96,2.45E+03,2.77E+03,-1.31E+03,0.88227,-28.082,59.999,59.998
1187,  2022/04/28,10:31:45,264,120.858,23.029,2.46E+03,2.78E+03,-1.30E+03,0.88433,-27.831,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.849,22.923,2.44E+03,2.77E+03,-1.31E+03,0.88193,-28.124,59.999,59.997
1188,  2022/04/28,10:31:45,766,120.903,23.022,2.46E+03,2.78E+03,-1.30E+03,0.8845,-27.81,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.859,22.929,2.44E+03,2.77E+03,-1.31E+03,0.88207,-28.106,60.001,59.999
1189,  2022/04/28,10:31:46,267,120.853,23.053,2.46E+03,2.79E+03,-1.30E+03,0.88411,-27.858,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.827,22.95,2.45E+03,2.77E+03,-1.30E+03,0.88236,-28.072,60.001,60.003
1190,  2022/04/28,10:31:46,765,120.89,23.027,2.46E+03,2.78E+03,-1.30E+03,0.88401,-27.87,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,120.87,22.934,2.45E+03,2.77E+03,-1.31E+03,0.8821,-28.103,60.004,59.995
1191,  2022/04/28,10:31:47,266,120.863,23.023,2.46E+03,2.78E+03,-1.30E+03,0.8842,-27.847,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,120.821,22.946,2.45E+03,2.77E+03,-1.30E+03,0.88232,-28.077,59.999,59.996
1192,  2022/04/28,10:31:47,766,120.845,23.034,2.46E+03,2.78E+03,-1.30E+03,0.8841,-27.859,60,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.826,22.951,2.45E+03,2.77E+03,-1.31E+03,0.88203,-28.111,60.002,59.995
1193,  2022/04/28,10:31:48,266,120.906,23.031,2.46E+03,2.78E+03,-1.30E+03,0.88434,-27.83,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.82,22.934,2.45E+03,2.77E+03,-1.30E+03,0.88245,-28.061,60.002,59.999
1194,  2022/04/28,10:31:48,764,120.908,23.04,2.46E+03,2.79E+03,-1.30E+03,0.88413,-27.855,60.001,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.817,22.941,2.45E+03,2.77E+03,-1.30E+03,0.88223,-28.087,59.999,59.999
1195,  2022/04/28,10:31:49,264,120.917,23.041,2.46E+03,2.79E+03,-1.30E+03,0.88414,-27.854,60.001,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.828,22.945,2.45E+03,2.77E+03,-1.31E+03,0.88206,-28.108,59.997,59.999
1196,  2022/04/28,10:31:49,774,120.871,23.023,2.46E+03,2.78E+03,-1.30E+03,0.88396,-27.876,60.002,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.8,22.947,2.45E+03,2.77E+03,-1.31E+03,0.88205,-28.109,60,59.996
1197,  2022/04/28,10:31:50,266,120.847,23.029,2.46E+03,2.78E+03,-1.30E+03,0.88412,-27.856,60.001,60.006,NAN,NAN,NAN,NAN,NAN,NAN,120.857,22.939,2.45E+03,2.77E+03,-1.31E+03,0.88228,-28.081,60.003,59.995
1198,  2022/04/28,10:31:50,764,120.868,23.038,2.46E+03,2.78E+03,-1.30E+03,0.88408,-27.861,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.859,22.949,2.45E+03,2.77E+03,-1.31E+03,0.88185,-28.134,59.997,59.992
1199,  2022/04/28,10:31:51,265,120.905,23.005,2.46E+03,2.78E+03,-1.30E+03,0.8843,-27.834,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.863,22.948,2.45E+03,2.77E+03,-1.31E+03,0.88194,-28.123,60.003,59.995
1200,  2022/04/28,10:31:51,767,120.911,22.997,2.46E+03,2.78E+03,-1.30E+03,0.88407,-27.863,60.002,60.005,NAN,NAN,NAN,NAN,NAN,NAN,120.797,22.931,2.44E+03,2.77E+03,-1.30E+03,0.88248,-28.057,60.001,59.998
1201,  2022/04/28,10:31:52,283,120.847,23.033,2.46E+03,2.78E+03,-1.30E+03,0.88414,-27.854,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.811,22.94,2.44E+03,2.77E+03,-1.31E+03,0.88217,-28.095,60,59.999
1202,  2022/04/28,10:31:52,768,120.872,23.008,2.46E+03,2.78E+03,-1.30E+03,0.88406,-27.864,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.853,22.947,2.45E+03,2.77E+03,-1.31E+03,0.88215,-28.097,60,59.994
1203,  2022/04/28,10:31:53,265,120.865,23.025,2.46E+03,2.78E+03,-1.30E+03,0.88381,-27.895,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.874,22.929,2.44E+03,2.77E+03,-1.31E+03,0.88188,-28.13,60.001,59.999
1204,  2022/04/28,10:31:53,764,120.862,23.017,2.46E+03,2.78E+03,-1.30E+03,0.88418,-27.849,60,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.898,22.952,2.45E+03,2.77E+03,-1.30E+03,0.8826,-28.043,59.998,59.995
1205,  2022/04/28,10:31:54,265,120.849,23.02,2.46E+03,2.78E+03,-1.30E+03,0.88434,-27.829,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.857,22.928,2.44E+03,2.77E+03,-1.30E+03,0.8822,-28.091,60.001,59.999
1206,  2022/04/28,10:31:54,765,120.906,23.018,2.46E+03,2.78E+03,-1.30E+03,0.88414,-27.855,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.853,22.918,2.44E+03,2.77E+03,-1.31E+03,0.8819,-28.127,60.001,59.998
1207,  2022/04/28,10:31:55,263,120.895,23.018,2.46E+03,2.78E+03,-1.30E+03,0.88406,-27.865,60,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.793,22.949,2.45E+03,2.77E+03,-1.31E+03,0.88223,-28.088,60.002,59.995
1208,  2022/04/28,10:31:55,764,120.89,23.023,2.46E+03,2.78E+03,-1.30E+03,0.88392,-27.881,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.864,22.925,2.44E+03,2.77E+03,-1.30E+03,0.88235,-28.073,60.001,59.995
1209,  2022/04/28,10:31:56,264,120.887,23.003,2.46E+03,2.78E+03,-1.30E+03,0.88404,-27.867,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.858,22.923,2.44E+03,2.77E+03,-1.30E+03,0.88217,-28.095,60.001,59.999
1210,  2022/04/28,10:31:56,764,120.858,23.022,2.46E+03,2.78E+03,-1.30E+03,0.88398,-27.874,59.999,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.809,22.952,2.45E+03,2.77E+03,-1.31E+03,0.88192,-28.125,60.001,59.992
1211,  2022/04/28,10:31:57,275,120.856,23.024,2.46E+03,2.78E+03,-1.30E+03,0.8839,-27.883,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.825,22.947,2.45E+03,2.77E+03,-1.30E+03,0.88238,-28.069,59.999,59.995
1212,  2022/04/28,10:31:57,764,120.907,23.008,2.46E+03,2.78E+03,-1.30E+03,0.8843,-27.834,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.832,22.918,2.44E+03,2.77E+03,-1.31E+03,0.88189,-28.129,60.003,59.995
1213,  2022/04/28,10:31:58,265,120.866,23.015,2.46E+03,2.78E+03,-1.30E+03,0.88411,-27.857,59.999,59.993,NAN,NAN,NAN,NAN,NAN,NAN,120.785,22.939,2.44E+03,2.77E+03,-1.31E+03,0.88199,-28.117,60.001,59.987
1214,  2022/04/28,10:31:58,770,120.887,23.024,2.46E+03,2.78E+03,-1.30E+03,0.88418,-27.849,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.767,22.948,2.44E+03,2.77E+03,-1.30E+03,0.88221,-28.09,60.003,59.999
1215,  2022/04/28,10:31:59,264,120.87,23.023,2.46E+03,2.78E+03,-1.30E+03,0.8843,-27.835,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.805,22.938,2.44E+03,2.77E+03,-1.30E+03,0.88225,-28.085,59.998,59.995
1216,  2022/04/28,10:31:59,764,120.84,23.025,2.46E+03,2.78E+03,-1.30E+03,0.88402,-27.869,60,59.989,NAN,NAN,NAN,NAN,NAN,NAN,120.861,22.939,2.45E+03,2.77E+03,-1.31E+03,0.88214,-28.099,59.997,59.995
1217,  2022/04/28,10:32:00,264,120.87,23.019,2.46E+03,2.78E+03,-1.30E+03,0.884,-27.871,60.001,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.879,22.941,2.45E+03,2.77E+03,-1.31E+03,0.88222,-28.089,60.001,59.996
1218,  2022/04/28,10:32:00,765,120.909,23.009,2.46E+03,2.78E+03,-1.30E+03,0.88408,-27.862,60.001,59.994,NAN,NAN,NAN,NAN,NAN,NAN,120.788,22.934,2.44E+03,2.77E+03,-1.31E+03,0.88159,-28.165,60.001,60.003
1219,  2022/04/28,10:32:01,282,120.874,23,2.46E+03,2.78E+03,-1.30E+03,0.88435,-27.829,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.802,22.928,2.44E+03,2.77E+03,-1.30E+03,0.88208,-28.106,60,60
1220,  2022/04/28,10:32:01,766,120.862,23.053,2.46E+03,2.79E+03,-1.30E+03,0.88427,-27.839,60.001,59.998,NAN,NAN,NAN,NAN,NAN,NAN,120.793,22.954,2.45E+03,2.77E+03,-1.31E+03,0.88223,-28.087,60.003,59.996
1221,  2022/04/28,10:32:02,265,120.844,23.016,2.46E+03,2.78E+03,-1.30E+03,0.88435,-27.828,60.001,59.998,NAN,NAN,NAN,NAN,NAN,NAN,120.892,22.936,2.45E+03,2.77E+03,-1.31E+03,0.88217,-28.095,60.002,60.002
1222,  2022/04/28,10:32:02,767,120.882,23.008,2.46E+03,2.78E+03,-1.30E+03,0.88404,-27.867,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.873,22.931,2.45E+03,2.77E+03,-1.30E+03,0.88249,-28.056,59.999,59.999
1223,  2022/04/28,10:32:03,264,120.916,23.017,2.46E+03,2.78E+03,-1.30E+03,0.88441,-27.821,60.001,59.998,NAN,NAN,NAN,NAN,NAN,NAN,120.847,22.946,2.45E+03,2.77E+03,-1.31E+03,0.88224,-28.086,60.002,59.999
1224,  2022/04/28,10:32:03,766,120.883,23.024,2.46E+03,2.78E+03,-1.30E+03,0.88403,-27.867,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.872,22.919,2.44E+03,2.77E+03,-1.30E+03,0.88214,-28.099,60.001,59.999
1225,  2022/04/28,10:32:04,263,120.841,23.008,2.46E+03,2.78E+03,-1.30E+03,0.88414,-27.854,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.86,22.929,2.44E+03,2.77E+03,-1.31E+03,0.88207,-28.108,59.999,59.999
1226,  2022/04/28,10:32:04,766,120.888,23.037,2.46E+03,2.78E+03,-1.30E+03,0.88387,-27.887,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.842,22.938,2.44E+03,2.77E+03,-1.31E+03,0.88174,-28.147,59.998,59.999
1227,  2022/04/28,10:32:05,264,120.852,23.045,2.46E+03,2.79E+03,-1.30E+03,0.88376,-27.901,60.002,59.994,NAN,NAN,NAN,NAN,NAN,NAN,120.81,22.947,2.45E+03,2.77E+03,-1.31E+03,0.88207,-28.106,60,59.993
1228,  2022/04/28,10:32:05,766,120.867,22.999,2.46E+03,2.78E+03,-1.30E+03,0.88407,-27.862,59.999,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.893,22.914,2.44E+03,2.77E+03,-1.31E+03,0.88201,-28.115,60,59.991
1229,  2022/04/28,10:32:06,284,120.904,23.038,2.46E+03,2.79E+03,-1.30E+03,0.88429,-27.835,60.001,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.833,22.947,2.45E+03,2.77E+03,-1.31E+03,0.88229,-28.08,60.003,59.995
1230,  2022/04/28,10:32:06,766,120.871,23.041,2.46E+03,2.79E+03,-1.30E+03,0.88421,-27.846,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.815,22.94,2.45E+03,2.77E+03,-1.30E+03,0.88226,-28.084,60.001,59.996
1231,  2022/04/28,10:32:07,263,120.846,23.001,2.46E+03,2.78E+03,-1.30E+03,0.88425,-27.84,59.999,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.87,22.925,2.44E+03,2.77E+03,-1.31E+03,0.88197,-28.119,59.999,60.004
1232,  2022/04/28,10:32:07,768,120.892,23.039,2.46E+03,2.79E+03,-1.30E+03,0.88395,-27.878,59.999,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.826,22.956,2.45E+03,2.77E+03,-1.31E+03,0.88237,-28.07,60.002,59.999
1233,  2022/04/28,10:32:08,264,120.838,23.026,2.46E+03,2.78E+03,-1.30E+03,0.8843,-27.835,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.841,22.923,2.44E+03,2.77E+03,-1.30E+03,0.88231,-28.078,60.002,59.999
1234,  2022/04/28,10:32:08,784,120.873,23.01,2.46E+03,2.78E+03,-1.30E+03,0.88422,-27.844,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.788,22.94,2.44E+03,2.77E+03,-1.31E+03,0.88215,-28.098,59.999,59.999
1235,  2022/04/28,10:32:09,263,120.903,23.034,2.46E+03,2.78E+03,-1.30E+03,0.88405,-27.866,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.777,22.932,2.44E+03,2.77E+03,-1.30E+03,0.88231,-28.078,59.999,59.999
1236,  2022/04/28,10:32:09,766,120.874,23,2.46E+03,2.78E+03,-1.30E+03,0.88425,-27.841,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,120.802,22.953,2.45E+03,2.77E+03,-1.31E+03,0.8821,-28.103,60.001,60.003
1237,  2022/04/28,10:32:10,271,120.869,23.019,2.46E+03,2.78E+03,-1.30E+03,0.88426,-27.839,59.999,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.896,22.926,2.45E+03,2.77E+03,-1.31E+03,0.88222,-28.088,60.002,59.999
1238,  2022/04/28,10:32:10,765,120.878,23.017,2.46E+03,2.78E+03,-1.30E+03,0.88411,-27.858,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.797,22.935,2.44E+03,2.77E+03,-1.30E+03,0.88234,-28.074,59.997,60
1239,  2022/04/28,10:32:11,263,120.85,23.039,2.46E+03,2.78E+03,-1.30E+03,0.8843,-27.835,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.801,22.941,2.44E+03,2.77E+03,-1.31E+03,0.88217,-28.095,60.003,59.999
1240,  2022/04/28,10:32:11,766,120.855,23.008,2.46E+03,2.78E+03,-1.30E+03,0.8842,-27.847,60,60,NAN,NAN,NAN,NAN,NAN,NAN,120.844,22.921,2.44E+03,2.77E+03,-1.31E+03,0.88196,-28.12,60.001,59.999
1241,  2022/04/28,10:32:12,264,120.853,23.016,2.46E+03,2.78E+03,-1.30E+03,0.88428,-27.837,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,120.867,22.931,2.45E+03,2.77E+03,-1.30E+03,0.88228,-28.082,60.003,59.995
1242,  2022/04/28,10:32:12,780,120.897,23.022,2.46E+03,2.78E+03,-1.30E+03,0.88383,-27.892,60.002,60,NAN,NAN,NAN,NAN,NAN,NAN,120.873,22.932,2.45E+03,2.77E+03,-1.31E+03,0.88222,-28.089,60.001,60.003
1243,  2022/04/28,10:32:13,264,120.886,23.019,2.46E+03,2.78E+03,-1.30E+03,0.88418,-27.85,60.001,60.006,NAN,NAN,NAN,NAN,NAN,NAN,120.798,22.941,2.44E+03,2.77E+03,-1.31E+03,0.88218,-28.093,60.002,59.993
1244,  2022/04/28,10:32:13,765,120.91,23.005,2.46E+03,2.78E+03,-1.30E+03,0.88396,-27.876,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.8,22.942,2.44E+03,2.77E+03,-1.31E+03,0.8821,-28.103,60.001,59.999
1245,  2022/04/28,10:32:14,265,120.881,23.036,2.46E+03,2.78E+03,-1.30E+03,0.8841,-27.86,60.002,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.814,22.951,2.45E+03,2.77E+03,-1.31E+03,0.8823,-28.079,60,60.004
1246,  2022/04/28,10:32:14,764,120.911,23.009,2.46E+03,2.78E+03,-1.30E+03,0.88444,-27.817,60.001,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.823,22.925,2.44E+03,2.77E+03,-1.31E+03,0.88203,-28.111,60,59.999
1247,  2022/04/28,10:32:15,265,120.87,23.014,2.46E+03,2.78E+03,-1.30E+03,0.88411,-27.858,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.83,22.927,2.44E+03,2.77E+03,-1.30E+03,0.88213,-28.099,60.001,60.003
1248,  2022/04/28,10:32:15,764,120.907,23.043,2.46E+03,2.79E+03,-1.30E+03,0.88445,-27.816,60.002,60,NAN,NAN,NAN,NAN,NAN,NAN,120.85,22.95,2.45E+03,2.77E+03,-1.30E+03,0.88244,-28.062,60.002,60.004
1249,  2022/04/28,10:32:16,264,120.87,23.012,2.46E+03,2.78E+03,-1.30E+03,0.88434,-27.829,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.82,22.938,2.45E+03,2.77E+03,-1.30E+03,0.88238,-28.069,60.001,60.004
1250,  2022/04/28,10:32:16,770,120.88,23.007,2.46E+03,2.78E+03,-1.30E+03,0.88395,-27.878,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.88,22.951,2.45E+03,2.77E+03,-1.31E+03,0.88212,-28.1,60.001,59.999
1251,  2022/04/28,10:32:17,263,120.884,23.026,2.46E+03,2.78E+03,-1.30E+03,0.88402,-27.869,60.001,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.831,22.95,2.45E+03,2.77E+03,-1.31E+03,0.88216,-28.097,60.001,60.003
1252,  2022/04/28,10:32:17,784,120.842,23.037,2.46E+03,2.78E+03,-1.30E+03,0.88391,-27.882,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.814,22.926,2.44E+03,2.77E+03,-1.31E+03,0.88204,-28.111,60,60.003
1253,  2022/04/28,10:32:18,263,120.842,23.003,2.46E+03,2.78E+03,-1.30E+03,0.88417,-27.85,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.847,22.923,2.44E+03,2.77E+03,-1.30E+03,0.88241,-28.066,60.002,60.001
1254,  2022/04/28,10:32:18,763,120.85,23.027,2.46E+03,2.78E+03,-1.30E+03,0.88391,-27.882,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.792,22.942,2.44E+03,2.77E+03,-1.31E+03,0.88213,-28.099,60,60.004
1255,  2022/04/28,10:32:19,275,120.879,23.039,2.46E+03,2.78E+03,-1.30E+03,0.88391,-27.882,60.002,60.002,NAN,NAN,NAN,NAN,NAN,NAN,120.784,22.967,2.45E+03,2.77E+03,-1.31E+03,0.88228,-28.081,59.999,60
1256,  2022/04/28,10:32:19,763,120.856,23.021,2.46E+03,2.78E+03,-1.30E+03,0.88426,-27.839,60,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.872,22.927,2.44E+03,2.77E+03,-1.31E+03,0.88194,-28.123,59.998,60.003
1257,  2022/04/28,10:32:20,264,120.892,23.03,2.46E+03,2.78E+03,-1.30E+03,0.88408,-27.862,60.002,59.997,NAN,NAN,NAN,NAN,NAN,NAN,120.801,22.954,2.45E+03,2.77E+03,-1.31E+03,0.88203,-28.112,60.002,60.003
1258,  2022/04/28,10:32:20,767,120.888,23.03,2.46E+03,2.78E+03,-1.30E+03,0.88401,-27.87,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.779,22.949,2.45E+03,2.77E+03,-1.31E+03,0.88216,-28.096,60,60.008
1259,  2022/04/28,10:32:21,264,120.838,23.01,2.46E+03,2.78E+03,-1.30E+03,0.88407,-27.863,60,60.005,NAN,NAN,NAN,NAN,NAN,NAN,120.829,22.941,2.45E+03,2.77E+03,-1.31E+03,0.88214,-28.098,60.002,60.004
1260,  2022/04/28,10:32:21,779,120.847,23.027,2.46E+03,2.78E+03,-1.30E+03,0.88422,-27.845,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.868,22.946,2.45E+03,2.77E+03,-1.30E+03,0.88246,-28.059,60.001,60.001
1261,  2022/04/28,10:32:22,263,120.907,23.027,2.46E+03,2.78E+03,-1.30E+03,0.88412,-27.857,60.001,60.002,NAN,NAN,NAN,NAN,NAN,NAN,120.802,22.948,2.45E+03,2.77E+03,-1.30E+03,0.8825,-28.054,60.005,59.999
1262,  2022/04/28,10:32:22,763,120.861,23.024,2.46E+03,2.78E+03,-1.30E+03,0.88376,-27.901,60,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.819,22.964,2.45E+03,2.77E+03,-1.31E+03,0.88191,-28.126,60.001,60.007
1263,  2022/04/28,10:32:23,264,120.908,23.002,2.46E+03,2.78E+03,-1.30E+03,0.88413,-27.856,60.001,60.011,NAN,NAN,NAN,NAN,NAN,NAN,120.814,22.932,2.45E+03,2.77E+03,-1.30E+03,0.88249,-28.056,59.997,60.009
1264,  2022/04/28,10:32:23,763,120.896,23.03,2.46E+03,2.78E+03,-1.30E+03,0.88403,-27.867,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,120.85,22.931,2.44E+03,2.77E+03,-1.31E+03,0.8821,-28.103,60,60
1265,  2022/04/28,10:32:24,278,120.873,23.015,2.46E+03,2.78E+03,-1.30E+03,0.88404,-27.866,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,120.791,22.916,2.44E+03,2.77E+03,-1.31E+03,0.88184,-28.135,60.002,60.007
1266,  2022/04/28,10:32:24,763,120.881,23.015,2.46E+03,2.78E+03,-1.30E+03,0.88434,-27.829,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,120.855,22.931,2.44E+03,2.77E+03,-1.31E+03,0.88212,-28.101,60.001,60.004
1267,  2022/04/28,10:32:25,264,120.887,23.029,2.46E+03,2.78E+03,-1.30E+03,0.88416,-27.851,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.781,22.954,2.45E+03,2.77E+03,-1.30E+03,0.88263,-28.039,59.998,60.003
1268,  2022/04/28,10:32:25,763,120.876,23.017,2.46E+03,2.78E+03,-1.30E+03,0.8845,-27.81,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,120.854,22.924,2.44E+03,2.77E+03,-1.30E+03,0.88227,-28.083,60.001,60
